shift_number,trip_number,passenger_count,tolls_amt,tip_amt,surcharge,total_amt,trip_distance,long_end,lat_end,long_start,lat_start,vendor_name,payment_method_rec,zipcode_start,zipcode_end,dropoff_minute,dropoff_hour,dropoff_day,pickup_minute,pickup_hour,pickup_day,pickup_year,trip_duration,medallion
280463225,6161,5,0,0,0.5,11.5,2.83,-74.0007,40.7325,-73.9879,40.7594,VTS,Cash,10012,10018,17,1,4,2,1,4,2010,15,C6463T
275560825,21490,2,0,0,0,13.4,4.66,-73.9206,40.763,-73.989,40.7636,VTS,Cash,11103,10018,25,3,5,11,3,5,2009,14,C4344T
7052371,5775,1,0,0,0,2.9,0,-73.9893,40.7585,-73.989,40.7586,CMT,No charge,10018,10018,40,3,7,38,3,7,2009,2,C2925T
11909071,6968,1,0,0,0.5,7.9,1.7,-73.9792,40.7446,-73.9904,40.7609,CMT,Cash,10017,10018,5,3,4,58,2,4,2010,7,C4248T
6096874,6052,1,0,0,0,8.5,2.3,-73.9549,40.7691,-73.9856,40.7629,CMT,Cash,10044,10018,53,4,5,43,4,5,2009,10,C2924T
15042972,8170,1,0,0,0.5,22.3,7.9,-73.9341,40.8439,-73.9828,40.7632,CMT,Cash,10032,10103,43,4,9,23,4,9,2010,20,C3232T
282661895,5629,1,0,0,0,5.4,0.83,-73.9728,40.7588,-73.9854,40.7629,VTS,Cash,10152,10018,16,8,9,12,8,9,2010,4,C5457T
276481075,20771,1,4.1,0,0,49.15,17.41,-73.7825,40.6488,-73.9909,40.7608,VTS,Cash,11422,10018,54,9,7,28,9,7,2009,26,C3433T
275567005,14063,1,0,0,0,2.9,0.31,-73.9774,40.7644,-73.9825,40.7666,VTS,Cash,10153,10103,9,11,5,8,11,5,2009,1,C1413T
7058732,5420,2,5,6.7,0,40.2,11.2,-73.8728,40.7743,-73.985,40.7607,CMT,Credit,11371,10020,41,13,7,11,13,7,2009,30,C5155T
275566809,28723,1,0,3.62,0,21.72,5.53,-74.0152,40.7063,-73.9794,40.7653,VTS,Credit,10280,10103,43,14,5,16,14,5,2009,27,C5457T
7059137,4987,2,0,0,0,4.5,0.7,-73.9765,40.7541,-73.98,40.7614,CMT,Cash,10167,10103,45,14,7,41,14,7,2009,4,C7773T
11923380,3906,1,0,0,0,5,0.8,-73.9925,40.7683,-73.9866,40.7614,CMT,Cash,10019,10018,45,15,4,40,15,4,2010,5,C1S1VT
6106400,3518,4,0,0,0,6.9,0.7,-73.9994,40.7615,-73.9874,40.7599,CMT,Cash,10018,10018,45,18,5,34,18,5,2009,11,C1718T
276485036,15887,1,0,0,0,5.3,0.9,-74.0011,40.7627,-73.9904,40.7574,VTS,Cash,10018,10018,24,18,7,17,18,7,2009,7,C6466T
276486416,27434,2,0,3,0,19.1,4.54,-74.0156,40.711,-73.9836,40.7617,VTS,Credit,10006,10020,37,18,7,14,18,7,2009,23,C1815T
275574308,29006,1,5,0,0,14.3,3.18,-73.9566,40.7446,-73.987,40.7562,VTS,Cash,11109,10018,5,19,5,54,18,5,2009,11,C5256T
280477470,5933,2,0,2,0,8.2,1.36,-73.9793,40.7738,-73.9822,40.7584,VTS,Credit,10023,10020,28,19,4,23,19,4,2010,5,C1617T
282661373,5334,1,0,3,0,13.6,2.89,-73.9855,40.7315,-73.9817,40.7631,VTS,Credit,10003,10103,42,19,9,26,19,9,2010,16,C2521T
15054681,1556,3,0,0,0,9,1.9,-74.0074,40.7432,-73.9859,40.7575,CMT,Cash,10014,10018,6,20,9,54,19,9,2010,12,C1S1VT
3963578,7897,1,0,0,0,6.6,1.4,-73.9698,40.7554,-73.9813,40.7673,CMT,Cash,10154,10103,32,21,11,25,21,11,2008,7,C1818T
11928039,817,1,0,0,0.5,7.1,1.6,-73.9723,40.7841,-73.985,40.7637,CMT,Cash,10023,10018,49,21,4,44,21,4,2010,5,C7472T
15055857,7357,1,0,0,0.5,8.3,2.2,-73.9953,40.7358,-73.9925,40.7586,CMT,Cash,10011,10018,46,22,9,39,22,9,2010,7,C3835T
5382041,483,1,0,0,0,8.6,2.4,-73.9647,40.7919,-73.9814,40.7671,CMT,Cash,10162,10103,26,0,3,18,0,3,2009,8,C1113T
700978,126011,2,0,2,0,53.8,22.5,-73.757,40.6681,-73.9847,40.7566,DDS,Credit,11413,10020,15,0,4,19,23,4,2009,41816,C3732T
275159215,26941,1,0,0,0,17.8,6.82,-73.9384,40.8377,-73.9847,40.7636,VTS,Cash,10032,10020,59,2,4,46,2,4,2009,13,C6968T
7649120,8912,3,0,2.25,0,10.75,2.4,-73.9789,40.7369,-73.984,40.7615,CMT,Credit,10009,10020,18,3,8,8,3,8,2009,10,C9194T
275171031,20407,3,0,5.22,0,31.32,10.05,-73.8719,40.7729,-73.9867,40.7592,VTS,Credit,11371,10018,36,6,4,7,6,4,2009,29,C5559T
7655998,982,2,0,0,0,6.1,1.6,-73.9718,40.7498,-73.9807,40.7645,CMT,Cash,10017,10103,19,6,8,13,6,8,2009,6,C2323T
699820,125739,2,0,0,0,7.7,2.1,-73.9915,40.738,-73.979,40.7639,DDS,Cash,10011,10103,52,7,4,42,7,4,2009,10,C3136T
277390150,24443,1,0,2,0,9.3,1.99,-73.9739,40.7826,-73.9843,40.7621,VTS,Credit,10023,10020,56,7,9,48,7,9,2009,8,C4346T
274760698,17410,1,0,0,0,15.7,4.81,-74.0002,40.7214,-73.9883,40.7643,VTS,Cash,10012,10018,4,9,3,40,8,3,2009,24,C3836T
7655539,5405,1,0,0,0,6.5,1.4,-74.0009,40.7627,-73.9819,40.7669,CMT,Cash,10018,10103,33,9,8,26,9,8,2009,7,C4445T
277895115,23025,1,0,0,0,8.1,2.26,-74.0018,40.7372,-73.9891,40.7632,VTS,Cash,10011,10018,34,10,10,25,10,10,2009,9,C6661T
5752223,3400,1,0,0.97,0,7.47,0.8,-73.9711,40.7588,-73.9835,40.763,CMT,Credit,10152,10020,48,11,4,38,11,4,2009,10,C2923T
276087791,5168,1,0,0.4,0,8.5,1.37,-74.0008,40.7618,-73.9831,40.7667,VTS,Credit,10018,10019,8,11,6,55,10,6,2009,13,C0205T
6609708,2521,1,0,0,0,14.1,3.8,-73.976,40.7304,-73.9825,40.7642,CMT,Credit,10009,10103,11,11,6,48,10,6,2009,23,C0506T
277387952,7673,2,0,1.5,0,8.4,1.55,-73.9894,40.7737,-73.9897,40.7571,VTS,Credit,10019,10018,51,11,9,42,11,9,2009,9,C7375T
5753135,8573,1,0,0,0,15.7,4.2,-73.9616,40.8131,-73.9808,40.762,CMT,Cash,10115,10103,37,12,4,12,12,4,2009,25,C7676T
277393886,17471,5,0,0,0,4.1,0.78,-73.99,40.7566,-73.9823,40.7627,VTS,Cash,10018,10103,34,12,9,30,12,9,2009,4,C0405T
6210852,6608,2,0,2,0,11.3,2.1,-73.9957,40.7391,-73.9822,40.7645,CMT,Credit,10011,10103,57,13,5,43,13,5,2009,14,C5858T
5390166,3527,1,0,0,0,3.7,0.5,-73.9768,40.762,-73.9823,40.7584,CMT,Cash,10103,10020,36,15,3,33,15,3,2009,3,C9897T
0,9102,1,0,0,0,3.7,0.41,-73.9825,40.7663,-73.9869,40.7624,VTS,Cash,10103,10018,28,15,6,25,15,6,2009,3,C6262T
276992898,9103,5,0,1.1,0,8,1.37,-73.9824,40.7514,-73.982,40.7661,VTS,Credit,10110,10103,51,15,8,41,15,8,2009,10,C2221T
275673881,8646,2,0,0.1,1,7.2,1.26,-73.9888,40.7779,-73.9855,40.764,VTS,Credit,10069,10018,30,16,5,23,16,5,2009,7,C8588T
6208611,2808,1,0,0,0,4.1,0.5,-73.9898,40.7515,-73.9905,40.7573,CMT,Cash,10001,10018,23,16,5,20,16,5,2009,3,C6569T
277391764,27792,2,0,0,0,18.5,7.06,-73.9402,40.8405,-73.9812,40.7633,VTS,Cash,10032,10103,7,16,9,51,15,9,2009,16,C1716T
7665020,1779,1,0,0,0,9.3,3.1,-73.9622,40.7977,-73.9879,40.7592,CMT,Cash,10025,10018,35,18,8,26,18,8,2009,9,C4343T
7668289,5522,1,0,0,0,7.3,1.5,-73.9848,40.7452,-73.9908,40.761,CMT,No charge,10001,10018,57,18,8,46,18,8,2009,11,C0302T
274771232,19130,5,0,2,1,11.9,2.33,-73.98,40.7858,-73.984,40.7609,VTS,Credit,10023,10020,10,19,3,58,18,3,2009,12,C0906T
5759021,3523,2,0,2.38,0,14.28,3.5,-73.9591,40.8111,-73.9828,40.7669,CMT,Credit,10027,10019,22,19,4,9,19,4,2009,13,C8481T
275178870,16221,5,0,0,1,9.1,2.19,-73.9539,40.7747,-73.9802,40.7649,VTS,Cash,10044,10103,33,19,4,22,19,4,2009,11,C2529T
898354,161992,1,0,0,1,5.5,0.5,-73.9983,40.751,-73.9851,40.7584,DDS,Cash,10199,10020,52,19,8,27,19,8,2009,25,C4341T
8721214,2502,1,0,0,0,6.9,2,-73.9606,40.7811,-73.9798,40.7657,CMT,Cash,10028,10103,35,19,10,28,19,10,2009,7,C3639T
656638,117507,1,0,0,0.5,11.4,3.2,-73.9916,40.727,-73.9822,40.7649,DDS,Cash,10003,10103,8,20,3,52,19,3,2009,16,C0303T
274770051,16808,1,0,2,0.5,9,1.98,-74.0017,40.743,-73.9865,40.7667,VTS,Credit,10011,10019,18,20,3,12,20,3,2009,6,C2327T
5396151,7416,1,0,2,0,13.4,3.4,-73.9571,40.7458,-73.9821,40.7654,CMT,Credit,11109,10103,33,20,3,20,20,3,2009,13,C7571T
6214727,1248,2,4.1,0,0,49.15,18.1,-73.7902,40.6435,-73.9855,40.7604,CMT,Cash,11422,10018,45,20,5,59,19,5,2009,46,C8885T
276998964,9350,1,0,0,1,11.9,2.78,-74.0032,40.7327,-73.9822,40.7623,VTS,Cash,10011,10020,16,20,8,59,19,8,2009,17,C9796T
275691927,16754,1,0,2,0.5,10.6,1.9,-73.9832,40.7418,-73.9804,40.7648,VTS,Credit,10001,10103,40,21,5,30,21,5,2009,10,C8189T
8124797,5800,1,0,0,0,7.3,1.6,-74.0041,40.7426,-73.9857,40.7575,CMT,Cash,10011,10020,47,21,9,39,21,9,2009,8,C1416T
274768558,14951,2,0,0,0.5,22.2,8.46,-74.0016,40.6848,-73.9866,40.7604,VTS,Cash,11231,10018,59,22,3,37,22,3,2009,22,C7772T
5398011,523,1,0,0,0,7.4,1.6,-73.9754,40.7455,-73.9844,40.7618,CMT,Cash,10017,10020,52,22,3,43,22,3,2009,9,C9291T
275183602,10674,3,0,0,0,6.2,1.17,-73.9813,40.7648,-73.9884,40.7584,VTS,Cash,10103,10018,40,22,4,33,22,4,2009,7,C0908T
701049,125998,1,0,1.3,0,7.9,1.5,-73.9795,40.7769,-73.9892,40.7587,DDS,Credit,10023,10018,47,22,4,41,22,4,2009,6,C1911T
755202,136510,2,0,0,0.5,20.2,7.8,-73.9378,40.852,-73.9907,40.7611,DDS,Cash,10034,10018,12,22,5,55,21,5,2009,17,C2221T
277002393,3785,1,0,2,0.5,11,2.41,-73.9834,40.7387,-73.9821,40.7666,VTS,Credit,10009,10103,5,22,8,56,21,8,2009,9,C1613T
277901588,13369,5,0,1,0,18.4,5.78,-73.9565,40.7171,-73.9851,40.7554,VTS,Credit,11211,10110,0,22,10,39,21,10,2009,21,C4845T
274772112,14346,5,0,1,0.5,8.4,1.81,-73.9746,40.7833,-73.9868,40.7616,VTS,Credit,10023,10018,7,23,3,0,23,3,2009,7,C7874T
275687866,11566,2,0,0,0.5,17,5.17,-73.9759,40.7764,-73.9869,40.7667,VTS,Cash,10023,10019,37,23,5,14,23,5,2009,23,C5651T
277000814,25834,5,0,0,0.5,18.6,6.88,-73.9404,40.833,-73.9878,40.7589,VTS,Cash,10039,10018,3,23,8,47,22,8,2009,16,C5556T
283399644,16115,1,0,0,0,5.4,0.85,-73.9794,40.7536,-73.9925,40.7585,VTS,Cash,10110,10018,53,6,11,48,6,11,2010,5,C3238T
272607962,7088,2,4.1,0,0,32.65,11.69,-73.8617,40.7683,-73.985,40.7634,VTS,Cash,11371,10018,4,12,10,35,11,10,2008,29,C0704T
16161656,3087,1,0,0.93,0,7.13,1.1,-73.9847,40.7796,-73.9867,40.7669,CMT,Credit,10069,10019,24,12,11,19,12,11,2010,5,C5556T
1586310,103062,1,0,1.5,0,8.9,1.6,-74.0079,40.7453,-73.9917,40.7596,DDS,Credit,10014,10018,49,13,11,39,13,11,2010,10,C6267T
272609614,6033,2,0,2,0,8.1,1.21,-73.9936,40.7457,-73.9842,40.7603,VTS,Credit,10001,10020,34,14,10,26,14,10,2008,8,C2526T
272616664,1290,1,4.1,0,1,37.25,12.68,-73.8652,40.7706,-73.9858,40.7585,VTS,Cash,11371,10018,28,17,10,47,16,10,2008,41,C6369T
272617732,10273,1,0,0,1,9.9,1.77,-74.0046,40.7419,-73.9849,40.7605,VTS,Cash,10011,10020,27,19,10,14,19,10,2008,13,C6461T
16176722,1722,1,0,1.87,0.5,9.37,1.5,-73.9973,40.742,-73.9837,40.7622,CMT,Credit,10011,10020,58,20,11,51,20,11,2010,7,C1915T
3554241,4826,2,0,0,0,11,3,-73.9959,40.7252,-73.9897,40.7625,CMT,Cash,10012,10018,6,21,10,51,20,10,2008,15,C6263T
272614835,8687,5,4.1,9,0,58.15,0,-73.9812,40.7618,-73.9812,40.7618,VTS,Credit,10103,10103,2,21,10,1,21,10,2008,1,C0903T
283407581,6840,1,0,0,0.5,12.3,0.33,-73.9866,40.7266,-73.9813,40.7596,VTS,Cash,10003,10020,40,21,11,24,21,11,2010,16,C1111T
272621404,18403,1,0,0,0,26.6,11.11,-73.9842,40.7584,-73.9795,40.765,VTS,Cash,10020,10103,55,22,10,35,22,10,2008,20,C3938T
16177975,3484,1,0,0,0.5,5.1,0.8,-73.9931,40.7578,-73.9855,40.7679,CMT,Cash,10018,10019,17,23,11,16,23,11,2010,1,C3231T
272537877,6379,1,0,0,0,8.6,2.16,-73.9808,40.7422,-73.9825,40.7667,VTS,Cash,10016,10019,5,0,10,54,23,10,2008,43211,C9897T
4989539,574,1,0,0,0,8.6,2.4,-73.9628,40.7941,-73.9834,40.7585,CMT,Cash,10162,10020,27,0,2,20,0,2,2009,7,C9494T
283410698,15218,1,0,0,0.5,11.5,3.83,-73.9395,40.8051,-73.9793,40.7631,VTS,Cash,10035,10103,10,1,11,0,1,11,2010,10,C1615T
4990188,1478,1,0,0,0,9.4,2.7,-73.9535,40.7726,-73.985,40.7638,CMT,Cash,10044,10018,3,3,2,54,2,2,2009,9,C2226T
15560514,2875,1,0,0.75,0.5,7.45,1.6,-73.978,40.7781,-73.9892,40.7583,CMT,Credit,10023,10018,7,3,10,3,3,10,2010,4,C4549T
16185181,687,1,0,0.7,0.5,5.4,0.7,-73.998,40.7533,-73.991,40.7608,CMT,Credit,10199,10018,12,5,11,10,5,11,2010,2,C2928T
282109563,8697,1,0,0,0,4.6,0.58,-73.9746,40.7593,-73.9832,40.7611,VTS,Cash,10111,10020,38,6,8,34,6,8,2010,4,C9199T
3478545,1751,1,0,0,0,4.9,1.1,-73.9755,40.7591,-73.991,40.7582,CMT,Cash,10111,10018,9,7,10,4,7,10,2008,5,C0801T
274286374,13411,5,0,0,0,4.5,0.69,-73.9841,40.755,-73.9895,40.7626,VTS,Cash,10110,10018,19,7,2,14,7,2,2009,5,C3433T
16188775,5616,1,0,0,0,11,2.4,-74.0054,40.7283,-73.9836,40.7611,CMT,Cash,10012,10020,52,9,11,36,9,11,2010,16,C1713T
272528247,186,5,0,3,0,16.3,3.64,-73.9459,40.7805,-73.9854,40.7612,VTS,Credit,10028,10018,45,11,10,26,11,10,2008,19,C5759T
16184888,5759,1,0,0,0,8.2,1.2,-73.9941,40.7493,-73.9877,40.7602,CMT,Cash,10119,10018,37,11,11,26,11,11,2010,11,C7572T
4991773,6350,1,0,0,0,3.3,0.4,-73.9611,40.7344,-73.9823,40.7647,CMT,Cash,10016,10103,35,12,2,33,12,2,2009,2,C8686T
16189926,6399,1,0,0,0,12.6,2.9,-73.9466,40.7766,-73.9833,40.767,CMT,Cash,10028,10019,42,12,11,23,12,11,2010,19,C7975T
9581106,1597,1,0,0,0,8.2,1.2,-73.9732,40.7557,-73.983,40.7668,CMT,Cash,10171,10019,15,13,12,3,13,12,2009,12,C5559T
15568826,2902,1,0,1,0,6,0.7,-73.9788,40.752,-73.9851,40.7586,CMT,Credit,10110,10020,16,13,10,11,13,10,2010,5,C9398T
282115656,8359,1,0,2,0,9.4,0.49,-73.9862,40.7571,-73.9806,40.7635,VTS,Credit,10018,10103,29,14,8,17,14,8,2010,12,C1413T
283010146,14437,4,0,0,0,6.6,0.98,-73.9863,40.7498,-73.9895,40.7574,VTS,Cash,10001,10018,2,14,10,53,13,10,2010,9,C8486T
15578879,3165,2,4.5,0,0,32.77,11.2,-73.8722,40.7743,-73.9894,40.7577,CMT,Cash,11371,10018,33,15,10,4,15,10,2010,29,C3639T
283421168,6631,1,0,0,0,12.2,3.07,-73.9643,40.7999,-73.9853,40.7634,VTS,Cash,10025,10018,33,15,11,16,15,11,2010,17,C1312T
3236650,1703,1,0,0,0,7.9,2,-73.9687,40.786,-73.9871,40.7613,CMT,Cash,10162,10018,53,16,9,46,16,9,2008,7,C1217T
3479791,415,1,0,2,0,9.1,0.8,-73.9856,40.758,-73.986,40.7674,CMT,Credit,10020,10019,46,16,10,38,16,10,2008,8,C2627T
477954,831869,2,0,0,1,7.1,1.2,-73.9832,40.7784,-73.9803,40.7652,DDS,Cash,10023,10103,43,16,11,35,16,11,2008,8,C7276T
4995895,6126,1,0,0,0,7.5,1.1,-73.9775,40.7641,-73.9867,40.7569,CMT,Cash,10103,10018,19,16,2,11,16,2,2009,8,C2126T
283009666,8093,2,0,0,1,7.6,0.5,-73.9852,40.7588,-73.981,40.7608,VTS,Cash,10020,10020,13,16,10,3,16,10,2010,10,C1215T
16190032,2076,1,0,0,1,13.2,2,-73.9634,40.7574,-73.9844,40.7592,CMT,Cash,10022,10020,56,16,11,34,16,11,2010,22,C0404T
282117512,14731,5,0,0,1,5.6,0.43,-73.9905,40.761,-73.9866,40.7664,VTS,Cash,10018,10019,4,17,8,1,17,8,2010,3,C8581T
16198100,7333,1,0,0,1,8,1.5,-73.9829,40.776,-73.9836,40.7608,CMT,Cash,10069,10020,20,17,11,11,17,11,2010,9,C4748T
272536834,13610,1,0,3,1,16.9,3.55,-73.9461,40.7818,-73.9829,40.7589,VTS,Credit,10028,10020,23,18,10,3,18,10,2008,20,C7674T
3483295,2362,1,0,0,0,3.5,1.2,-73.9813,40.7735,-73.9784,40.764,CMT,,10023,10103,56,18,10,44,18,10,2008,12,C3435T
282121591,9148,1,0,2,1,13.6,2.22,-73.9986,40.7503,-73.9859,40.7674,VTS,Credit,10199,10019,42,18,8,27,18,8,2010,15,C3838T
3240869,6234,2,0,0,0,8.3,1.6,-73.9982,40.756,-73.983,40.7663,CMT,Cash,10199,10019,26,19,9,16,19,9,2008,10,C6263T
14258207,2275,1,0,0,1,9.6,2,-73.9756,40.7804,-73.9851,40.7568,CMT,Cash,10023,10020,52,19,8,41,19,8,2010,11,C0906T
1547979,102792,2,0,1.2,1,8,0.8,-73.9894,40.7748,-73.9818,40.7671,DDS,Credit,10069,10103,49,19,10,41,19,10,2010,8,C0901T
283018775,4345,5,0,0,1,7.6,1.03,-73.9931,40.7532,-73.9826,40.7626,VTS,Cash,10119,10020,10,19,10,2,19,10,2010,8,C0308T
15582031,4364,2,0,1,1,10.6,1.8,-73.9837,40.7821,-73.9832,40.7622,CMT,Credit,10023,10020,44,19,10,33,19,10,2010,11,C2728T
9594521,1117,1,0,0,0.5,11.5,2.7,-73.9566,40.778,-73.988,40.7599,CMT,Cash,10028,10018,33,20,12,18,20,12,2009,15,C1611T
278628697,763,1,0,0,0.5,9.9,1.72,-73.9783,40.7458,-73.9815,40.7639,VTS,Cash,10017,10103,40,20,12,26,20,12,2009,14,C9694T
14259680,5585,2,0,3.42,0.5,20.52,3.9,-73.988,40.72,-73.9902,40.7608,CMT,Credit,10002,10018,23,20,8,56,19,8,2010,27,C3839T
1436150,102161,2,0,0,1,10,2.4,-73.9585,40.7814,-73.9865,40.764,DDS,Cash,10028,10018,2,20,8,52,19,8,2010,10,C4646T
1548431,102792,1,0,0,0.5,11.1,2.6,-74.0008,40.7275,-73.9899,40.7574,DDS,Cash,10012,10018,38,20,10,21,20,10,2010,17,C6966T
283017548,15412,1,0,0,0.5,10.3,2.39,-74.0024,40.7345,-73.9805,40.7652,VTS,Cash,10011,10103,42,20,10,28,20,10,2010,14,C5453T
283421148,6615,1,0,0,0.5,6.3,1.2,-73.9767,40.7776,-73.9856,40.7629,VTS,Cash,10023,10018,29,20,11,24,20,11,2010,5,C7477T
274295959,2843,1,0,0,0,5.4,0.83,-73.9891,40.7743,-73.9831,40.7669,VTS,Cash,10069,10019,0,21,2,56,20,2,2009,4,C6667T
3239959,3244,1,0,0,0,9,2.4,-73.9981,40.7361,-73.9796,40.7661,CMT,Cash,10011,10103,1,22,9,51,21,9,2008,10,C6967T
274294338,8595,1,0,2,0,6.6,0.04,-73.976,40.7647,-73.9821,40.7666,VTS,Credit,10153,10103,2,22,2,58,21,2,2009,4,C7979T
278640481,1668,1,0,0,0.5,5.9,0.85,-73.9893,40.7568,-73.9803,40.7645,VTS,Cash,10018,10103,17,22,12,11,22,12,2009,6,C3537T
278633519,1234,2,0,0,0.5,6.3,1.07,-73.9781,40.7522,-73.9814,40.7621,VTS,Cash,10110,10103,40,22,12,34,22,12,2009,6,C9698T
3482810,6322,1,0,2.44,0,14.64,3.5,-73.981,40.725,-73.9781,40.766,CMT,Credit,10009,10153,14,23,10,58,22,10,2008,16,C8783T
4512135,507,4,0,0,0,6.6,1.3,-73.988,40.7482,-73.9815,40.7598,CMT,Cash,10001,10020,22,0,25,15,0,25,2008,7,C4244T
4599926,5709,1,0,0,0,8.6,2.5,-74,40.7287,-73.984,40.759,CMT,Cash,10012,10020,1,0,1,53,23,1,2009,43208,C4749T
4749633,6633,1,0,0,0,19.4,7.5,-73.9384,40.8506,-73.9886,40.7641,CMT,Cash,10032,10018,40,0,15,24,0,15,2009,16,C6765T
5423077,2331,1,0,0,0,9.4,2,-73.9586,40.7606,-73.9856,40.7584,CMT,Cash,10065,10020,32,0,3,20,0,3,2009,12,C1112T
274800720,18137,1,0,0,0.5,7.8,2.34,-73.9522,40.7774,-73.9794,40.7652,VTS,Cash,10028,10103,32,0,3,26,0,3,2009,6,C6168T
275530908,23608,5,0,0,0,21.4,6.77,-73.9667,40.6897,-73.989,40.7633,VTS,Cash,11205,10018,19,0,5,47,23,30,2009,-167008,C9699T
6262864,8919,1,0,0,0,7.3,1.9,-73.9721,40.7922,-73.9822,40.7675,CMT,Cash,10162,10019,5,0,15,58,23,14,2009,7,C1817T
279029464,2900,1,0,0,0.5,10.7,3.23,-73.981,40.77,-73.9866,40.7577,VTS,Cash,10019,10018,36,0,31,26,0,31,2009,10,C5856T
280233030,5180,1,0,5,0.5,24.1,7.47,-73.9378,40.8498,-73.9802,40.7657,VTS,Credit,10032,10103,14,0,26,59,23,25,2010,15,C3637T
12293628,8033,1,0,0,0.5,7.5,1.2,-73.9805,40.7503,-73.9824,40.7638,CMT,Cash,10110,10103,3,0,30,54,23,29,2010,9,C4144T
280640554,8337,1,0,0,0.5,12.7,3.35,-73.9478,40.7723,-73.9905,40.7605,VTS,Cash,10044,10018,11,0,23,55,23,22,2010,16,C1211T
281023542,10436,2,0,3.16,0.5,19.46,4.75,-73.9265,40.7381,-73.9905,40.761,VTS,Credit,11104,10018,45,0,20,23,0,20,2010,22,C4744T
281124289,10156,1,0,0,0.5,7.9,1.63,-73.9909,40.7474,-73.9843,40.7604,VTS,Cash,10001,10020,27,0,27,19,0,27,2010,8,C8989T
281139229,12146,1,0,2,0.5,10.3,1.75,-73.9759,40.7445,-73.9872,40.7606,VTS,Credit,10017,10018,8,0,28,59,23,27,2010,9,C0509T
13401309,967,1,0,0,0.5,25.9,9.8,-73.9011,40.8644,-73.9823,40.7644,CMT,No charge,10468,10103,12,0,25,43,23,24,2010,29,C0904T
281626408,13591,1,0,1.5,0.5,9,1.31,-73.9877,40.744,-73.9851,40.7597,VTS,Credit,10001,10020,49,0,7,42,0,7,2010,7,C5757T
282728075,13050,1,0,4,0.5,17.5,4.08,-73.9694,40.7977,-73.9856,40.7575,VTS,Credit,10025,10020,12,0,17,57,23,16,2010,15,C6764T
283319521,10846,2,0,4,0.5,10.3,1.06,-73.9912,40.7475,-73.9854,40.7571,VTS,Credit,10001,10020,18,0,28,12,0,28,2010,6,C3839T
3658095,3298,2,0,1.5,0,13.7,3.6,-73.9897,40.721,-73.9823,40.7598,CMT,Credit,10002,10020,4,1,16,48,0,16,2008,16,C2127T
273991445,16567,3,0,0,0,6.6,1.32,-73.9704,40.7528,-73.9846,40.7601,VTS,Cash,10017,10020,28,1,15,24,1,15,2009,4,C4342T
5174359,667,1,0,0,0,51.4,22.7,-73.6616,40.7377,-73.9806,40.7648,CMT,No charge,11040,10103,19,1,19,34,0,19,2009,45,C4441T
274906684,14330,3,0,0,0.5,9.4,2.27,-73.9581,40.7604,-73.9884,40.7574,VTS,Cash,10065,10018,19,1,19,9,1,19,2009,10,C4746T
5955952,3141,3,0,0.99,0,7.09,1.6,-73.9988,40.7446,-73.9881,40.764,CMT,Credit,10011,10018,14,1,23,8,1,23,2009,6,C1718T
275413086,11815,5,0,0,0,15.8,4.32,-73.9916,40.7601,-73.9838,40.7605,VTS,Cash,10018,10020,46,1,23,22,1,23,2009,24,C1915T
6246498,7908,1,0,1.85,0,8.75,2,-73.9836,40.7385,-73.985,40.7609,CMT,Credit,10009,10020,15,1,14,9,1,14,2009,6,C3534T
275824766,21462,5,0,0,0.5,15.4,5.24,-73.918,40.7698,-73.9887,40.7595,VTS,Cash,11102,10018,48,1,21,32,1,21,2009,16,C8186T
8402905,6435,1,0,0,0,18.9,7,-73.942,40.7145,-73.991,40.7608,CMT,Cash,11211,10018,44,1,24,23,1,24,2009,21,C8682T
8761034,3269,2,0,0.69,0,4.79,0.7,-73.982,40.772,-73.9869,40.7643,CMT,Credit,10019,10018,38,1,15,36,1,15,2009,2,C8187T
10053141,2848,2,0,0,0.5,9.5,2,-74.0029,40.7499,-73.9821,40.764,CMT,Cash,10199,10103,5,1,31,55,0,31,2009,10,C8188T
13536038,6799,2,0,0,0.5,13.5,4.3,-73.9398,40.7979,-73.9872,40.7595,CMT,Cash,10035,10018,50,1,7,36,1,7,2010,14,C9496T
16662718,8266,1,0,0,0.5,5.9,0.9,-73.9818,40.7761,-73.9857,40.763,CMT,Cash,10023,10018,53,1,25,49,1,25,2010,4,C7375T
3323290,2523,1,0,0,0,7.4,1.6,-73.9815,40.7795,-73.984,40.7592,CMT,Cash,10023,10020,35,2,18,27,2,18,2008,8,C1S1VT
4427896,7308,2,0,0,0,17.8,6.5,-73.9143,40.7621,-73.9839,40.7582,CMT,Cash,11103,10020,20,2,18,0,2,18,2008,20,C2423T
276330531,29439,1,0,0,0,17.4,6.37,-73.9475,40.7037,-73.9818,40.7627,VTS,Cash,11211,10103,30,2,25,11,2,25,2009,19,C2121T
8279544,5504,1,0,0,0,5.7,1.5,-73.9991,40.7444,-73.9839,40.7572,CMT,Cash,10011,10020,56,2,17,51,2,17,2009,5,C5957T
277930875,7592,1,0,0,0,7.4,1.64,-73.9822,40.7624,-73.982,40.7609,VTS,Cash,10103,10020,17,2,15,9,2,15,2009,8,C1418T
280218298,5399,1,0,0,0.5,7.5,1.33,-73.9709,40.7513,-73.9864,40.7625,VTS,Cash,10017,10018,9,2,25,1,2,25,2010,8,C0608T
